,name,address,categories,review_count,rating,price,latitude,longitude,yelp_id,name_input,address_input,city_input,hours
94,Big Dean's Ocean Front Cafe,,"Bars, Burgers, Cafes",561.0,4.0,$,34.0102338,34.0102338,r10c04Uu8KUArO1vMfaUUw,BIG DEAN'S OCEAN FRONT CAFE,1615 OCEAN FRONT WALK,SANTA MONICA,
95,,,,,,,,,,PANADERIA LA ESPERANZA,22836 S WESTERN AVE,TORRANCE,
96,,,,,,,,,,BLT MANAGEMENT,2720 E CARSON ST,LONG BEACH,
97,Super Raspados,,"Mexican, Juice Bars & Smoothies",14.0,4.5,$,34.2222532,34.2222532,BGYfBYKvM1CB5m_SlSyrzQ,RESTAURANT SUPER RASPADOS Y ANTOJITOS MEXICANOS,8332 SEPULVEDA BLVD #5,NORTH HILLS,
98,Vons,,"Grocery, Pharmacy",147.0,3.0,$$,34.1359855,34.1359855,Hvh5bpX5jdOzKxd0hXiWXA,VONS #2655 DELI,7311 N FIGUEROA ST,LOS ANGELES,
99,The Artist Pizzeria,,"Pizza, Italian, Mediterranean",659.0,4.0,$$,34.0866,34.0866,LWCv-8IxiZsoRfG-aLnh7g,THE ARTIST PIZZERIA,113 N CITRUS AVE,COVINA,
100,Taco Bell,,"Mexican, Fast Food",56.0,1.5,$,34.106694,34.106694,FJCdWQ5J19VcARwssLS2kg,TACO BELL #28729,768 W ARROW HWY,COVINA,
101,Chipotle Mexican Grill,,"Mexican, Fast Food",179.0,2.5,$,34.0535063318187,34.0535063318187,KeOugU2XgjPIdSi9M0-qdA,CHIPOTLE MEXICAN GRILL,11690 W SAN VICENTE BLVD,LOS ANGELES,
102,Wally's Wines & Spirits,,"Beer, Wine & Spirits",197.0,4.0,$$,34.04479,34.04479,xcH_RVE6ItwYr2SXKJWl1Q,WALLY'S WINE & SPIRITS,2107 WESTWOOD BLVD,LOS ANGELES,
103,Bazille,,"American (New), Cocktail Bars",237.0,4.0,$$,33.8348076686445,33.8348076686445,I_h8TeGSaLtZ8aV-nkZt_g,NORDSTROM - BAZILLE RESTAURANT,21500 HAWTHORNE BLVD,TORRANCE,
104,Azul Tequila,,"Mexican, Bars",654.0,4.0,$$,34.4228897,34.4228897,9iBNBox5UHLu5YR-HqSzGg,AZUL TEQUILA RESTAURANT,25387 WAYNE MILLS PL # #91,VALENCIA,
105,El Abuelo Restaurant,,Mexican,187.0,3.5,$,34.2873954,34.2873954,HPHPccoRToy7NLUGTjdA5A,EL ABUELO,452 N MACLAY AVE,SAN FERNANDO,
106,Subway,,Sandwiches,34.0,3.5,$,33.9995294681283,33.9995294681283,aVuYL_q39CeEwtJSAjCNhQ,SUBWAY #39208,9325 E WHITTIER BLVD,PICO RIVERA,
107,,,,,,,,,,JUMBO MARKET,3337 DIVISION ST,LOS ANGELES,
108,La Sirenita,,"Mexican, Seafood",172.0,3.5,$$,34.23595,34.23595,f4TDd-jJ5wuVD3pQsyW8NA,LA SIRENTA,9116 VAN NUYS BLVD,PANORAMA CITY,
109,Chicken Day,,"Chicken Wings, Korean",351.0,4.0,$$,34.068943,34.068943,9M9Wm2tuUQQAsFOHsIBrGg,CHICKEN DAY WESTERN,301 S WESTERN AVE STE #107,LOS ANGELES,
110,Purgatory Pizza,,"Pizza, Vegan, Vegetarian",899.0,4.0,$$,34.0475041,34.0475041,zDQm3hXszZOov-w6IAI31A,PURGATORY PIZZA,1326 E 1ST ST,LOS ANGELES,
111,Surf Liquor,,"Beer, Wine & Spirits",20.0,3.0,$$,34.0026054382324,34.0026054382324,3Ur-2lxXtWIEQl3fr9ZNVQ,SURF LIQUOR,2522 MAIN ST,SANTA MONICA,
112,Peet's Coffee,,Coffee & Tea,153.0,4.0,$$,33.7921009971794,33.7921009971794,cNrIqSurV-z_0y-Oy9jiZg,PEET'S COFFEE & TEA #333,2649 PACIFIC COAST HWY,TORRANCE,
113,Hostaria Piave,,"Italian, Wine Bars, Gelato",276.0,4.0,$$,33.83907,33.83907,G9WLrAsUZp0Dq3W-A_eaNA,HOSTARIA PIAVE,231 S PACIFIC COAST HWY,REDONDO BEACH,
114,Flame Broiler,,"Fast Food, Asian Fusion",117.0,4.0,$,34.168565,34.168565,KDaUt3TRg3N0usMkygWsDg,THE FLAME BROILER,1500 CANADA BLVD # A,GLENDALE,
115,Bleecker Street,,"American (New), Breakfast & Brunch, Sandwiches",347.0,3.0,$$,34.1698076489227,34.1698076489227,qZyFkF5ws9t9HFr2ZK1nTg,BLEECKER STREET,5442 YOLANDA AVE,TARZANA,
116,,,,,,,,,,COMEDOR BELLA VISTA,1560 W MLK BLVD,LOS ANGELES,
117,Sheraton Agoura Hills Hotel,,Hotels,231.0,3.0,$$,34.14426,34.14426,9Q_SZno9QjgV4VtieAJBkw,SHERATON AGOURA HILLS HOTEL - RESTAURANT,30100 AGOURA RD,AGOURA HILLS,
118,Lemonade,,"Poke, Noodles, American (Traditional)",279.0,3.5,$$,34.01733,34.01733,kb8DHDxnXihWzn7yy2t4TQ,LEMONADE,301 ARIZONA AVE,SANTA MONICA,
119,Ramen Yukino Ya,,"Ramen, Noodles",924.0,4.0,$,33.9953379813783,33.9953379813783,jOgvZtrPjf6DfOyP2JpzFQ,RAMEN YUKINO YA,18230 E GALE AVE,ROWLAND HEIGHTS,
120,,,,,,,,,,FOOTSIES,2640 N FIGUEROA ST,LOS ANGELES,
121,House of Tacos,,Mexican,128.0,3.5,$,33.96652,33.96652,pA3LxK10efxdRvMQZW9JiA,HOUSE OF TACOS,254 N MARKET ST STE D,INGLEWOOD,
122,Alpha Omega,,"Diners, Burgers, American (Traditional)",288.0,4.0,$,34.0860448949986,34.0860448949986,IufX_1YwJjKnrwJNj4b0Yg,ALPHA OMEGA,107 S CITRUS AVE,COVINA,
123,Whole Foods Market,,Grocery,581.0,3.5,$$$,34.070335,34.070335,M4jKbyhhfCnX9_gTIIatHw,WHOLE FOOD MARKET- SEAFOOD DEPARTMENT,6350 W 3RD ST,LOS ANGELES,
124,Simmzy's - Manhattan Beach,,"American (Traditional), Gastropubs",1247.0,4.0,$$,33.8851996,33.8851996,EEP1Q4v-GyyStaPlI1r6fA,SIMMZY'S,229 MANHATTAN BEACH BLVD,MANHATTAN BEACH,
125,Bistro de la Gare,,"French, Italian, Bars",459.0,4.0,$$,34.1148512379256,34.1148512379256,aZpoe0_IIOR6xImfLRcPcw,BISTRO DE LA GARE,921 MERIDIAN AVE #A,SOUTH PASADENA,
126,Aya Restaurant,,"Japanese, Sushi Bars",141.0,4.0,$,34.201472,34.201472,lLtqVu04N15rUx--a8t5kQ,AYA JPANESE RESTAURANT,17633 SHERMAN WAY,VAN NUYS,
127,,,,,,,,,,U.S LA MICHOACANA,12301 ATLANTIC AVE,LYNWOOD,
128,The Scene,,Sports Bars,129.0,4.0,$,34.20852,34.20852,-2N9oodkfDhO2kvAE07kNQ,THE SCENE,13307 SATICOY ST,NORTH HOLLYWOOD,
129,Pizza Hut,,"Pizza, Italian, Chicken Wings",53.0,2.0,$,33.9975740867605,33.9975740867605,tERAsHjvfcln784C10HVZw,PIZZA HUT #026182,1411 LINCOLN BLVD,VENICE,
130,Jamba,,Juice Bars & Smoothies,197.0,3.0,$,33.927587,33.927587,O-ujU4P7bwDvGZ4lOEi4VA,JAMBA JUICE #526,12020 LAKEWOOD BLVD,DOWNEY,
131,,,,,,,,,,REDWOOD BAR & GRILL,975 SAN BERNARDINO RD,COVINA,
132,Niroj Kurdish Cuisine,,Mediterranean,215.0,4.5,$$,34.1480580044022,34.1480580044022,NUrKZ8UGOISkGOgYauT_XA,NIROJ LEVANT CUISINE,30313 CANWOOD ST # 34-35,AGOURA HILLS,
133,IHOP,,"American (Traditional), Breakfast & Brunch, Burgers",232.0,2.5,$$,34.17238,34.17238,u_G-1Pj43K3zKVQGfezB9A,IHOP #748,19100 VENTURA BLVD STE K,TARZANA,
134,,,,,,,,,,OCEAN SUSHI,730 S CENTRAL AVE STE #104,GLENDALE,
135,Fix Coffee,,"Coffee & Tea, Breakfast & Brunch, Wine Bars",310.0,4.0,$,34.089914,34.089914,9NC4j9OIVxcNN5qyA1GZ3A,FIX COFFEE,2100 ECHO PARK AVE,LOS ANGELES,
136,Taco Burger Place,,"Seafood, Tacos",63.0,4.0,$,34.0760496,34.0760496,kXQlE6ZyVbhiTUagMIaqQA,TACO-N-TENTO,12286 RAMONA BLVD,EL MONTE,
137,,,,,,,,,,BREAK ROOM 86 (2ND FLOOR),3515 WILSHIRE BLVD 2 FL,LOS ANGELES,
138,Vons,,"Grocery, Pharmacy",92.0,2.5,$$,33.8909452125287,33.8909452125287,Siu3B2M-UvD21qs8azIbCA,VONS #1625 DELI,1260 W REDONDO BEACH BLVD,GARDENA,
139,In-N-Out Burger,,"Burgers, Fast Food",334.0,3.5,$,34.083967,34.083967,2Yqc8UxkFfSdplg0ttpXnA,IN N' OUT BURGER #20,4242 N ROSEMEAD BLVD,ROSEMEAD,
140,Claim Jumper Restaurants,,"American (Traditional), Steakhouses, Seafood",705.0,3.0,$$,34.2416080455739,34.2416080455739,A1KpjOwyTauE6NYlfGnzCA,CLAIM JUMPER,9429 TAMPA AVE,NORTHRIDGE,
141,Escuela Taqueria,,Mexican,522.0,3.5,$$,34.076352,34.076352,TZKxO09nCJlh6sBNUI4QRg,ESCUELA TAQUERIA,7615 BEVERLY BLVD,LOS ANGELES,
142,Home Taste,,Chinese,134.0,4.0,$$,34.1358751,34.1358751,jRWpOxWEtNWBxoZQoocZGQ,HOME TASTE CHINESE REST,106 W FOOTHILL BLVD,GLENDORA,
143,RAND Corporation,,Community Service/Non-Profit,6.0,5.0,,34.00962,34.00962,yaN_U_cTVwVMvsveavCgng,RAND CORPORATION,1776 MAIN ST,SANTA MONICA,
144,Copycat Cafe,,"Bubble Tea, Taiwanese, Shaved Ice",50.0,4.0,$,34.123401,34.123401,rtJqJ9odCb6xVvIbPuyDKg,COPYCAT CAFE,2506 HUNTINGTON DR,SAN MARINO,
145,,,,,,,,,,"AHMANSON THEATER BAR, HOPE SIDE, 0 FL",135 N GRAND AVE FL 2,LOS ANGELES,
146,Apna Dhaba,,Indian,30.0,4.5,$,33.8642616271973,33.8642616271973,mKWuKRf2KOoB4A1c08PMxQ,APNA DHABA,18413 PIONEER BLVD,ARTESIA,
