,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city
401,,,,,,,,,,,KING'S DONUTS,1733 W EL SEGUNDO BLVD,GARDENA
402,Magic Wok Bakery,,83,4.5,$$,Bakeries,33.9681933,-118.0965635,C8wUkFEnKdwZ8U7uOjNQHQ,,MAGIC BAKERY,9408 E SLAUSON AVE,PICO RIVERA
403,Hyde Lounge Hollywood,,102,3,$$$$,"Dance Clubs, Lounges",34.0981331,-118.3649292,J7AkHOaBMA8PTmIwiZqhiQ,,HYDE LOUNGE,8029 W SUNSET BLVD,LOS ANGELES
404,Las Flores Market & Photo,,2,3,,"Grocery, Beer, Wine & Spirits, Photography Stores & Services",34.08661,-118.1783,BcGj9s8JcZu6i_rkiwx-DA,,LAS FLORES MARKET & PHOTO,4855 E HUNTINGTON DR N,LOS ANGELES
405,,,,,,,,,,,ALBERTSON'S #594 - MAIN MARKET,220 E BONITA AVE,SAN DIMAS
406,El Rancho Market,,1,5,,Grocery,34.06749,-118.25894,q25EXs6_qm9F1CuqqVbIoQ,,EL RANCHO MARKET,1468 W TEMPLE ST,LOS ANGELES
407,Asuka,,203,4.5,$$$,"Sushi Bars, Japanese",34.0530658,-118.4400299,jzMqnQLZqqboQparlgrrhA,,ASUKA,1553 WESTWOOD BLVD,LOS ANGELES
408,Jamba,,128,2.5,$$,Juice Bars & Smoothies,33.9456149,-118.3313997,#NAME?,,JAMBA JUICE #550,3401 CENTURY BLVD,INGLEWOOD
409,Foothill Food Mart,,78,3,$,"Grocery, Meat Shops",34.2426208,-118.270307,c0hnJ5zrVs8ggMsuJnY2-g,,FOOTHILL FOODMART,6360 FOOTHILL BLVD,PANORAMA CITY
410,Starbucks,,220,3,$,Coffee & Tea,34.044678,-118.266127,nSfOozY7KM67amvWUhXlVA,,STARBUCKS #13222,800 W OLYMPIC BLVD STE 102,LOS ANGELES
411,,,,,,,,,,,ISABEL'S MARKET,640 N BROADWAY # 7,LOS ANGELES
412,,,,,,,,,,,PICO LIQUOR,8329 E WHITTIER BLVD,PICO RIVERA
413,,,,,,,,,,,ADRIANNA'S MINI MARKET,11828 S LONG BEACH BLVD,LYNWOOD
414,,,,,,,,,,,BABY NUTRITION,27538 SIERRA HWY,SANTA CLARITA
415,,,,,,,,,,,VASILIOS NIGHT CLUB,7931 E FIRESTONE BLVD,DOWNEY
416,Baskin-Robbins,,35,3.5,$$,"Ice Cream & Frozen Yogurt, Desserts, Custom Cakes",33.94691,-118.00192,1NXtoW6BthVv3Ef8wOcLqw,,BASKIN ROBBINS,15234 E WHITTIER BLVD,WHITTIER
417,Penny Pinchers Junior Market,,1,4,,Food,33.98083,-118.33489,PR7q9CyEV8twH7MhpKJgXw,,PENNY PINCHERS,6430 WEST BLVD,LOS ANGELES
418,,,,,,,,,,,HANNA SUSHI,654 S MAIN ST,LOS ANGELES
419,The Hollywood Bowl Stand,,3,3.5,,"Food Stands, Venues & Event Spaces",34.11151,-118.33656,GSF9Ln-9CaN0dp_dzW9y6g,,SODEXO@THE HOLLYWOOD BOWL - CONCESSION #7P,2301 N HIGHLAND AVE,LOS ANGELES
420,Nutricion Fuente De Salud,,3,4.5,$,Juice Bars & Smoothies,34.29815504,-118.4584479,mpntTIm7VbHNQQLkc3_5Ow,,FUENTE DE SALUD,12601 SAN FERNANDO RD STE #E,SYLMAR
421,Regency Commerce 14,,87,2.5,,Cinema,34.018353,-118.153645,6ydKjs1AJuN2ffSdGTk02Q,,REGENCY THEATRES COMMERCE 14,950 S GOODRICH BLVD,COMMERCE
422,Marukai Market,,478,4,$$,"Grocery, International Grocery",34.050194,-118.242272,s4c6mAed1vg-iUo_sU47DQ,,MARUKAI MARKET,123 ASTRONAUT ELLISON ONIZUKA ST #106,LOS ANGELES
423,CAFE IF,,98,4.5,$$,Coffee & Tea,34.0942908,-118.3636938,_0Rw8NgTposAdyP9Y2SU-Q,,CAFE IF,7962 FOUNTAIN AVE,WEST HOLLYWOOD
424,V & L Meat & Grill,,2,5,$,Meat Shops,34.201515,-118.383689,wsa2qb2i722XSzdiWagadw,,QUEEN'S MEAT & GRILL,11535 SHERMAN WAY,NORTH HOLLYWOOD
425,Frumentos Italian Market,,434,4,$$,"Delis, Sandwiches, Italian",34.016041,-118.0999094,OKmA9WPfgPHNsAU-jcl94g,,FRUMENTOS ITALIAN MARKET,214 W BEVERLY BLVD,MONTEBELLO
426,Mariscos 4 Vientos,,40,4.5,$$,"Seafood, Mexican",34.01869995,-118.2069791,zmNWy6B9EcY5yscpee56oQ,,MARISCOS & VIENTOS #3,3332 E OLYMPIC BLVD,LOS ANGELES
427,,,,,,,,,,,G & M OIL #51,2155 S ATLANTIC BLVD,LOS ANGELES
428,Johnnie's NY Pizzeria,,201,3.5,$,"Pizza, Italian",34.147749,-118.254648,5x5luokGAVUrrwEyTd5ejQ,,JOHNNIE'S PIZZERIA,138 N BRAND BLVD STE #A,GLENDALE
429,USA Gasoline,,2,2,,Gas Stations,33.81697083,-118.3770981,GpKWbfwq0nbcgfOXr4Fzsg,,USA GASOLINE,1890 S PACIFIC COAST HWY,REDONDO BEACH
430,,,,,,,,,_iekPVhMkuX2pD2T07stAg,,SUPER FAMILIA BARGAIN,815 S INDIANA ST,LOS ANGELES
431,,,,,,,,,,,LOU LLC,4007 W RIVERSIDE AVE # A,BURBANK
432,Howard's Deli,,41,3,$,Delis,34.17446,-118.59091,0xRjwRuYbaA4Mc8pCQbAVg,,HOWARD'S DELI,20970 WARNER CENTER LN STE A,WOODLAND HILLS
433,Bobs Market,,214,4,$$,Grocery,34.01220839,-118.4669067,8cniYfatc68x7iHgRMDQDQ,,BOB'S MARKET,1650 OCEAN PARK BLVD,SANTA MONICA
434,Little Caesars Pizza,,72,1.5,$,Pizza,34.57397,-118.043082,33FC_fsjKMFhVtE1JSWg2Q,,LITTLE CAESARS,38050 E 47TH ST # H,PALMDALE
435,,,,,,,,,,,DOLLAR TREE,2700 BROADWAY,LOS ANGELES
436,Stater Bros. Markets,,46,3.5,$$,"Grocery, Delis, Butcher",34.1068114,-117.836417,rUzcPGpMLq-gxczZ19_msw,,STATER BROS #56 (MARKET),1425 W ARROW HWY,SAN DIMAS
437,Mahalo Poke,,127,3.5,$$,"Seafood, Poke, Sushi Bars",34.1905922,-118.6041431,1NfZpzbWuBYMAutmj2WGNg,,MAHALO POKE,6600 TOPANGA CANYON BLVD # 1008,CANOGA PARK
438,Astro Karaoke,,98,4.5,$$,"Karaoke, Japanese, Bars",33.80167007,-118.3190079,CsW9SXLVPdjum4khOFt0ow,,ASTRO,2150 LOMITA BLVD,LOMITA
439,Sansei Japan,,30,3,$,"Japanese, Sushi Bars",34.03695706,-118.086811,1AEfGtliPt_LXOqQ-nROgw,,SANSEI,1624 MONTEBELLO TOWN CTR # FC02,MONTEBELLO
440,Walmart Neighborhood Market,,51,3,$,Department Stores,34.61401,-118.20016,tcYi8GVCC7dLhnhajep37w,,WAL-MART #5689 MARKET,3875 RANCHO VISTA BLVD,PALMDALE
441,Mandala Liquor Store,,2,2.5,,"Beer, Wine & Spirits",34.0735702,-118.2109939,XgF2HnhQnB9f8tnMTaG3jQ,,MANDALA LIQUOR,2920 N BROADWAY,LOS ANGELES
442,Happy's Market,,2,5,$,"Grocery, Convenience Stores",34.06575012,-118.0430374,DBvt4sWTMt3v_ejGetnuOA,,HAPPY'S MARKET,3155 SANTA ANITA AVE,SOUTH EL MONTE
443,Orpheum Theatre,,306,4,$$,"Music Venues, Cinema",34.042613,-118.255296,N1ToTqW3bsuG2x20zam4cA,,THE OPRHEUM THEATRE,842 S BROADWAY,LOS ANGELES
444,,,,,,,,,,,YOLI'S MINI MARKET,5151 S VERMONT AVE,LOS ANGELES
445,Express Burger,,5,4.5,$,Burgers,33.93847508,-118.2544461,o7__znXHxJdfZ-MlvY7N8g,,EXPRESS BURGER,10727 S CENTRAL AVE,LOS ANGELES
446,Yha Hwa Club,,2,2,,"Sports Bars, Adult Entertainment",34.05434,-118.32144,5Pt_YJEjc3SfkEuGDgTTZw,,YHA HWA,4031 W OLYMPIC BLVD,LOS ANGELES
447,Andy's Bakery,,4,4.5,$,Bakeries,34.1114857,-118.1892341,9hvOqpobWY1msC_7_OzSkg,,ANDY'S BAKERY,6021 N FIGUEROA ST,LOS ANGELES
448,,,,,,,,,,,BELL GARDENS GOLF COURSE,8000 PARK LN,BELL GARDENS
449,Numero Uno Market,,14,3.5,$,International Grocery,33.799706,-118.273792,9xshO2jc902lunxWKZwmaw,,NUMERO UNO MARKET #113,129 E LOMITA BLVD,CARSON
450,,,,,,,,,,,OM NOM ORGANIC,849 S BROADWAY AVE # #A3,LOS ANGELES
451,Pasteleria Luceros,,163,4,$$,Bakeries,34.0358,-118.1909,VBI9tqKmjRXBAIJMCWo4CA,,PASTELERIA LUCEROS,3540 E 1ST ST,LOS ANGELES
452,Starbucks,,7,1,,Coffee & Tea,33.98222714,-118.2489803,TNMXgqIkwx9Pv6UpQGxGDg,,STARBUCKS COFFEE,1437 E GAGE AVE STE A,LOS ANGELES
453,Walgreens,,19,2.5,$$,"Drugstores, Convenience Stores, Cosmetics & Beauty Supply",33.9820409,-118.0534731,B2ErHCJJZPQ8xnTnjQJd5w,,WALGREENS,11604 WHITTIER BLVD,WHITTIER
454,Tasty Grill,,266,4.5,$$,"Korean, Asian Fusion",34.06876,-118.30948,vhtr27Dxcau8JJ2kSgMJnA,,TASTY GRILL,301 S WESTERN AVE # 101,LOS ANGELES
455,Nha Trang,,437,4,$,Vietnamese,34.08031,-118.09646,IzISVIUkmt3aVd_w2v5SLg,,QUAN NGON NHA TRANG,311 E VALLEY BLVD STE 103,SAN GABRIEL
456,Genesis,,5,2,$,"Bars, Dance Clubs",34.10126877,-118.3284988,tZG_9b2pnjrTe1VmQESYgA,,GENESIS LOUNGE AND KITCHEN,6356 HOLLYWOOD BLVD FLR 2,LOS ANGELES
457,,,,,,,,,,,BEVERLY DAIRY,5650 E BEVERLY BLVD,LOS ANGELES
458,,,,,,,,,,,ALBERTSON'S #1333 - MAIN MARKET,38727 TIERRA SUBIDA AVE,PALMDALE
459,Woodley Meat Market,,2,5,,"Grocery, Meat Shops",34.208169,-118.483433,ShExUWJLpb5rn8ToITfnJA,,MEAT DEPT,7548 WOODLEY AVE,VAN NUYS
460,Sam's Club,,169,3,$$,"Wholesale Stores, Grocery, Tires",33.805314,-118.331767,qgammL_5HOfzWEZH0jIAdQ,,FUJISAN SUSHI @ SAM'S CLUB,2601 SKYPARK DR,TORRANCE
461,Krazy Korner Restaurant,,67,4.5,$,"Juice Bars & Smoothies, Tacos, Bubble Tea",34.28169839,-118.4401633,Xb0eYy6t5a-BfA2ovtRBhg,,KRAZY KORNER,901 1/2 SAN FERNANDO RD,SAN FERNANDO
462,,,,,,,,,,,MRS. WINSTON,888 S FIGUEROA ST # 170,LOS ANGELES
463,Subway,,24,2.5,$,Sandwiches,34.18604888,-118.6235941,#NAME?,,SUBWAY SANDWICHES,22800 VICTORY BLVD,WOODLAND HILLS
464,Bachelor Button,,8,5,$,"Restaurants, Dive Bars",33.87509,-118.11936,l7_LgK89kQre1Isru-7Oig,,BACHELOR BUTTON,10043 E ARTESIA PL,BELLFLOWER
465,,,,,,,,,,,ASIAN HOTWOK,14653 VICTORY BLVD,VAN NUYS
466,Classic Coffee,,317,4.5,$,Coffee & Tea,34.13746262,-117.8650513,E_wh6kpElcMX_S1tm3CJpw,,CLASSIC COFFEE,148 N GLENDORA AVE,GLENDORA
467,Catalina Liquor,,13,4,$,"Beer, Wine & Spirits",34.0575676,-118.2957458,IWUUKbVIsk2mRlYF1cJBWg,,CATALINA LIQUOR,3130 W 8TH ST,LOS ANGELES
468,,,,,,,,,,,MELMARS MINI MART,44645 SIERRA HWY,LANCASTER
469,GNC,,12,3.5,$$,"Vitamins & Supplements, Health Markets",34.0341499,-117.7574,gL6o7KzxtRnVQCzlDfSs7Q,,GNC,763 RIO RANCHO RD,POMONA
470,Old River Restaurant,,180,4.5,$,"Burgers, Breakfast & Brunch, Pizza",33.9403313,-118.1540258,o4om_wiX2kjDQjWb5FYrrg,,OLD RIVER LIQUOR INC,7399 STEWART AND GRAY RD,DOWNEY
471,Subway,,5,2.5,$,"Sandwiches, Fast Food",33.9314,-118.26468,3Y_FZG6GyAgvMcykWZEiVA,,SUBWAY SANDWICHES,611 E IMPERIAL HWY STE #105,LOS ANGELES
472,,,,,,,,,,,BASKIN ROBBINS #348609,3614 PACIFIC COAST HWY STE B,TORRANCE
473,,,,,,,,,,,ALPINE SHELL / 7-11 #39449A / SUBWAY,701 W TORRANCE BLVD,TORRANCE
474,Star Garden,,84,4,$,"Bars, Strip Clubs",34.19198533,-118.3873177,BQiYhsbS6DtxjpBac5caQA,,STAR GARDEN,6630 LANKERSHIM BLVD,NORTH HOLLYWOOD
475,Breadologie Bakery,,392,4.5,$,"Bakeries, Sandwiches, Coffee & Tea",34.26518,-118.516,GeazIS3qL0Whd9EEIKmfTw,,BREADOLOGIE,17517 CHATSWORTH ST,GRANADA HILLS
476,Valley View Drugs,,10,4,$$,"Medical Supplies, Mobility Equipment Sales & Services",33.902836,-118.027806,nRnGpHPxVKONiaUcHpl8_w,,VALLEY VIEW REXALL DRUGS,13966 S VALLEY VIEW AVE,LA MIRADA
477,Mother's Nutritional Centers,,12,4.5,$,"Health Markets, Grocery",34.20014,-118.44809,#NAME?,,MOTHER'S NUTRITIONAL CENTER,7132 VAN NUYS BLVD,VAN NUYS
478,Party City,,73,2.5,$$,"Party Supplies, Costumes",33.940702,-118.047735,KQgvlshEIgQU94eeGP3kHA,,PARTY CITY # 634,13360 TELEGRAPH RD,WHITTIER
479,Ameci Pizza Kitchen & Catering - Encino,,226,4,$$,"Pizza, Italian, Chicken Wings",34.15512892,-118.4741247,tNxzXXEWvHipZgs67PBrRw,,AMECI PIZZA,15615 VENTURA BLVD # A,ENCINO
480,The Coffee Bean & Tea Leaf,,127,3.5,$,Coffee & Tea,34.167944,-118.375824,puINX2yC3MdJ_tceD8zB3g,,COFFEE BEAN & TEA LEAF #192,5300 LANKERSHIM BLVD STE 115,NORTH HOLLYWOOD
481,Quiznos,,38,3.5,$,"Sandwiches, Delis",33.8545036,-118.300318,YRxOmRGY63TYaJe-LTaclA,,QUIZNOS #648,1441 W KNOX ST STE 600,TORRANCE
482,,,,,,,,,,,EL MANANTIAL WATER,11044 LONG BEACH BLVD # A,LYNWOOD
483,Potato Corner,,65,4,$,"Specialty Food, Fast Food, Chicken Wings",34.135739,-118.050977,N4kxvO7-pXEysAoTppZQ9w,,POTATO CORNER,400 S BALDWIN AVE STE 9250,ARCADIA
484,Jonathan Club,,98,4,,"Venues & Event Spaces, Squash, Social Clubs",34.05153,-118.25853,z4UsLe6wXU4fdN6x5Z9AoA,,JONATHAN CLUB - FLORENTINE LOUNGE BAR,545 S FIGUEROA ST,LOS ANGELES
485,,,,,,,,,,,228 E - BAR - 3RD FLR,3900 W MANCHESTER BLVD,INGLEWOOD
486,,,,,,,,,,,EL MILAGRO MARKET,1801 ALBION ST,LOS ANGELES
487,El Cafetin Mkt,,1,2,$,Grocery,34.08243179,-118.1784058,7F7nNfSyYTmfOP_kcXrCpQ,,EL CAFETIN MARKET,3217 N EASTERN AVE,LOS ANGELES
488,Starbucks,,95,3,$$,Coffee & Tea,34.613012,-118.199641,jOVNyDJDojufHeOEamQ6ng,,STARBUCKS,3869 W RANCHO VISTA BLVD,PALMDALE
489,The Hollywood Bowl Stand,,3,3.5,,"Food Stands, Venues & Event Spaces",34.11151,-118.33656,GSF9Ln-9CaN0dp_dzW9y6g,,SODEXO @ THE HOLLYWOOD BOWL - POOL CIRCLE KITCHEN,2301 N HIGHLAND AVE,LOS ANGELES
490,The Counter,,188,2,$$,Burgers,33.94131998,-118.3995048,_511GTZrG6CL9AZd23XhvQ,,THE COUNTER SPACE 7C,700 WORLD WAY,LOS ANGELES
491,Starbucks,,111,3.5,$,Coffee & Tea,34.054901,-118.383531,#NAME?,,STARBUCKS COFFEE CO #5626,8783 W PICO BLVD,LOS ANGELES
492,JOANN Fabrics and Crafts,,151,3,$$,"Fabric Stores, Home Decor, Art Supplies",34.054403,-118.3758906,dkh0cbalSrBeDAM4QtONjA,,JOANN FABRICS AND CRAFTS,1250 S LA CIENEGA BLVD,LOS ANGELES
493,Vitamin World,,8,3,,Vitamins & Supplements,34.134915,-118.050994,lZUwxgjujd-VpTcR86V8Pg,,VITAMIN WORLD # 4928,400 S BALDWIN AVE # 405,ARCADIA
494,Bull BBQ,,210,4,$$,"Korean, Barbeque",33.86653179,-118.3087521,pKnri4lfAOC-XBBOrdR3eQ,,BULL BBQ,18040 S WESTERN AVE,GARDENA
495,,,,,,,,,,,BGM BROKERAGE BEER #1 TRAILER,22500 SOLEDAD CANYON RD,SANTA CLARITA
496,GNC,,3,2.5,,"Vitamins & Supplements, Health Markets",34.0455343,-118.2540693,LkYRM3jfMlpS3x8kXpiaUw,,GNC C#5165,316 W 7TH ST,LOS ANGELES
497,La Placita Market,,2,4,$,Grocery,34.25918,-118.43218,N_ZWx4jS1fdcGarRYUG6qA,,LA PLACITA MARKET,10402 LAUREL CANYON BLVD,PACOIMA
498,Walgreens,,86,2,$,"Drugstores, Convenience Stores, Cosmetics & Beauty Supply",34.077716,-118.2575413,CUfuQR_zDTKz0KSlqG_wIw,,WALGREENS 09136,1625 W SUNSET BLVD,LOS ANGELES
499,,,,,,,,,,,BOEING 526 CAFE,2060 E IMPERIAL HWY,EL SEGUNDO
500,,,,,,,,,,,CITY OF WALNUT CONCESSIONS,20633 SNOW CREEK DR,WALNUT
501,,,,,,,,,,,MOBIL OIL FOOD MART,110 E PALMDALE BLVD,PALMDALE
502,Circle K,,10,3.5,$$,Convenience Stores,34.09673,-118.01129,JIPoAGBxqXMhZ-AgTFd82w,,CIRCLE K # 3066,5202 N PECK RD,EL MONTE
503,,,,,,,,,,,WORLD'S HARVEST CHARITIES AND FAMILY SERVICES,3200 S GRAND AVE,LOS ANGELES
504,Mia Jee Tandoori,,253,4,$$,"Indian, Halal, Pakistani",34.06998,-118.29206,_5Z-g0BH0iYTu7qDKZf_2A,,MIA JEE TANDOORI LLC,205 S VERMONT AVE,LOS ANGELES
505,Katsuya Brentwood,,1063,4,$$$,"Sushi Bars, Japanese, Venues & Event Spaces",34.05348587,-118.4683838,DCNr01KHmodlV3Kh2bOqkg,,KATSUYA,11777 SAN VICENTE BLVD,LOS ANGELES
506,The Links at Terranea,,62,4,,Golf,33.738226,-118.397968,Jz6OEO1zuKYqd4Bc0HPUXg,,THE SPA AT TERRANEA,100 TERRANEA WAY,RANCHO PALOS VERDES
507,Hot Spot,,361,3.5,$$,"Taiwanese, Hot Pot, Shaved Ice",33.995554,-117.906648,3rqP082z1SgyLZmuRgF17A,,HOT SPOT TAIWANESE RESTAURANT,18246 GALE AVE STE B,INDUSTRY
508,,,,,,,,,,,EL PILON MEAT MARKET #2,14503 PACIFIC AVE,BALDWIN PARK
509,Pasha Market,,78,3.5,$$,"Grocery, Halal",34.105813,-117.8481585,jBOenondZgXtoV5gTefvVA,,PASHA MARKET,20802 E ARROW HWY,COVINA
510,Famous Market,,21,5,$,"Grocery, Salad, Meat Shops",34.18962988,-118.3874732,yELkkZudvnJQFB9E9DiEjA,,FAMOUS MARKET,"6530 LANKERSHIM BLVD UNIT C,D,E",NORTH HOLLYWOOD
511,Hop Secret Brewing at Myrtle Tree Cafe,,234,4,$$,"Beer Bar, Gastropubs",34.1477465,-118.0010949,BdOXUKTKOIKl_KRTbguLuA,,MYRTLE TREE CAFE - MARKET,405 S MYRTLE AVE,MONROVIA
512,,,,,,,,,,,ROSEVAN LIQUOR,14306 S VAN NESS AVE,GARDENA
513,The Hideaway Cafe,,2,5,,Cafes,34.1563403,-118.483258,EjoydjYxUHtzHaLyGI_kvQ,,THE HIDEAWAY CAFE,16055 VENTURA BLVD,ENCINO
514,7-Eleven,,28,2.5,$,"Convenience Stores, Coffee & Tea",34.06219762,-118.3137977,sPc7NGwNO0zDCbmCUPkB7Q,,7-ELEVEN STORE #23393C,3975 WILSHIRE BLVD,LOS ANGELES
515,Hermosa Saloon,,112,3.5,$,"Dive Bars, Champagne Bars",33.85669015,-118.3908572,0RQIMjwAmuC9YWoMa_Lu4A,,HERMOSA SALOON,211 PACIFIC COAST HWY,HERMOSA BEACH
516,99 Cents Only Stores,,8,3.5,$,"Discount Store, Party Supplies",33.780011,-118.267144,TMJn_vCxZtwJQQEZN8JTZQ,,99 CENTS ONLY STORES #283,401 W ANAHEIM ST,WILMINGTON
517,Kindness & Mischief Coffee,,288,4.5,$,Coffee & Tea,34.1088511,-118.1945951,ztYxM5znfbCSvMDt5jC-Zg,,KINDNESS AND MISCHIEF,5537 N FIGUEROA ST,LOS ANGELES
518,Knights of Columbus,,5,2.5,,Venues & Event Spaces,34.09166,-117.92583,IPTS7SfA9ZUxwAImjzLSvw,,KNIGHTS OF COLUMBUS,4315 N VINCENT AVE,COVINA
519,4 Ur Health,,2,5,$$$,Vitamins & Supplements,33.978829,-118.187752,fissylmX8DXj7HhnrTuelQ,,4 UR HEALTH,6355 ATLANTIC AVE,BELL
520,Sprinkles Beverly Hills Ice Cream,,647,3.5,$$,Ice Cream & Frozen Yogurt,34.069668,-118.406045,baI8hhAhfokAQYtyMcl6qw,,SPRINKLES ICECREAM,9631 S SANTA MONICA BLVD,BEVERLY HILLS
521,The Coffee Bean & Tea Leaf,,93,4,$,Coffee & Tea,34.15242214,-118.3512935,mearOJ7qe23C6RUr2cEmOA,,THE COFFEE BEAN & TEA LEAF,10121 RIVERSIDE DR,NORTH HOLLYWOOD
522,,,,,,,,,,,GALY'S FRUIT,4521 GAGE AVE,BELL
523,Yogurtland Norwalk,,51,4,$,"Ice Cream & Frozen Yogurt, Cupcakes, Chocolatiers & Shops",33.9044658,-118.083227,cspK8NIWYqTkWXuTeH9bDQ,,YOGURTLAND,13933 PIONEER BLVD,NORWALK
524,Alaska Airlines,,527,2.5,,Airlines,33.9427582,-118.4031324,UAj6EdeaIuei7P5Z-QYvmg,,ALASKA AIRLINES BOARDROOM,600 WORLD WAY #4708,LOS ANGELES
525,Starbucks,,81,3,$,Coffee & Tea,34.026892,-118.3718895,5Sm9a_dNqVZW2HPXbOjNVA,,STARBUCKS COFFEE 14412,3344 S LA CIENEGA BLVD,LOS ANGELES
526,Red Ribbon Bakeshop,,10,3.5,$$,"Bakeries, Fast Food, Filipino",33.99354,-117.93059,a0bUkmWJKZtUcFv23FG5jg,,RED RIBBON,1600 S AZUSA AVE UNIT 166B,INDUSTRY
527,Amapola Deli & Market,,42,3,$,"Grocery, Delis",33.9104216,-118.1691082,6Of5GYvT0MlJ243ddes8Jw,,AMAPOLA DELI & MARKET-BAKERY,13733 GARFIELD AVE,PARAMOUNT
528,,,,,,,,,,,J'S 98 CENTS & UP STORE,2945 TWEEDY BLVD # B,SOUTH GATE
529,,,,,,,,,,,PREMIER CATERING - LOWER DECK,2700 N VERMONT AVE,LOS ANGELES
530,Tumbys Pizza,,26,3,$,Pizza,34.02287201,-118.1341838,yg__ZaccwgtloDS-ahU3dg,,TUMBY'S PIZZA,2900 W BEVERLY BLVD,MONTEBELLO
531,The Coffee Bean & Tea Leaf,,149,3.5,$,Coffee & Tea,34.1828115,-118.3111162,EJlLU2FE_eRiFPREjIVJdA,,THE COFFEE BEAN & TEA LEAF29,340 N SAN FERNANDO BLVD,BURBANK
532,,,,,,,,,,,SILVER MOON MARKET,2501 E 4TH ST,LOS ANGELES
533,The Vine Street Deli,,149,4,$$,"Coffee & Tea, Sandwiches, Delis",34.09375,-118.32724,gRwyPLhPMjWfbun3SNbDkA,,VINE STREET DELI & CAFE,1241 VINE ST,LOS ANGELES
534,Quickly,,176,3.5,$,"Coffee & Tea, Asian Fusion",34.03610082,-117.9124966,vIfJQFyLIYvXdbpa5KQRUg,,QUICKLY BOBA TEA INC,2270 S AZUSA AVE # B,WEST COVINA
535,,,,,,,,,,,WOW SSADA,10923 MAGNOLIA BLVD,NORTH HOLLYWOOD
536,Hudson News,,9,2,$$$,"Newspapers & Magazines, Convenience Stores",33.942465,-118.407058,OTIvrlRmDL24yW9H1f16Eg,,HUDSON NEWS / THAT'S SO LA,400 WORLD WAY # 4C,LOS ANGELES
537,Togo's Sandwiches,,86,3.5,$,"Sandwiches, Delis, Fast Food",34.118833,-117.779702,SXkcQPfX_Ql_qGJh3UOkZw,,TOGO'S SANDWICHES,1253 FOOTHILL BLVD,LA VERNE
538,Lakewood Liquor,,4,5,$,"Beer, Wine & Spirits",33.831779,-118.088918,xxKka909gAGEMUp94UKCvw,,LAKEWOOD LIQUOR,11455 CARSON ST,LAKEWOOD
539,7-Eleven,,6,2.5,$,"Convenience Stores, Coffee & Tea",34.20145518,-118.5442372,RSrCncC-hBFD0HccANibjA,,7-ELEVEN STORE # 39014B,18845 SHERMAN WAY STE # A,RESEDA
540,Skewers Halal,,273,4.5,$$,"Halal, Middle Eastern, Italian",34.2490323,-118.6058351,rPufWjgun7CSJi2xoNSTFw,,SKEWERS HALAL,9820 TOPANGA CANYON BLVD # O,CHATSWORTH
541,Freudian Sip Sierra Center,,12,2,$,"Coffee & Tea, Breakfast & Brunch, Vegan",34.238897,-118.526897,hF3a2N6AnYtyWqp42xakmg,,FREUDIAN SIP -OVIATT LIBRARY,18111 NORDHOFF ST,NORTHRIDGE
542,DD Fry Baldwin Park,,21,4,$,Chicken Shop,34.09082526,-117.960944,TTN_qOpUWd9lHpjCUWEjmQ,,DD FRY CORP,4303 MAINE AVE # 104,BALDWIN PARK
543,,,,,,,,,,,BEVERAGES & MORE #113,2533 PACIFIC COAST HWY STE A,TORRANCE
544,Dragon Palace,,413,3.5,$,Chinese,34.0348888,-118.4720846,iW0td8eN1fWo4EvQ_Gh_uw,,DRAGON PALACE CHINESE RESTAURANT,2832 SANTA MONICA BLVD,SANTA MONICA
545,Toads Discount Liquor,,3,1,$,"Beer, Wine & Spirits",33.94913864,-118.182457,Wtk7eP7zhFA9g9C22H9pGg,,TOAD'S DISCOUNT LIQUOR,9001 ATLANTIC AVE,SOUTH GATE
546,,,,,,,,,,,GENERAL NUTRITION CTR #7032,11809 E WHITTIER BLVD,WHITTIER
547,Laurel Point,,445,4,$$,"American (Traditional), Seafood",34.143007,-118.394442,BzYlcWE8hyO7jSIjdSypgg,,LAUREL POINT,12050 VENTURA BLVD # C202,STUDIO CITY
548,Inland Dairy,,5,3,,"Beverage Store, Beer, Wine & Spirits, Convenience Stores",34.0964996,-117.764,lG5I8YTUc5jeYyIqjHiJ9g,,INLAND DAIRY MARKET,2055 WHITE AVE,LA VERNE
549,Studio Scoop,,2,5,,Ice Cream & Frozen Yogurt,34.138127,-118.353378,N6h7fjM7l-4TfZ-Ri6-vpQ,,STUDIO SCOOP,100 UNIVERSAL CITY PLZ,UNIVERSAL CITY
550,Fruta y Cultura,,16,4.5,$,"Juice Bars & Smoothies, Coffee & Tea, Salad",34.261817,-118.42733,3v-fHWBNbxlVE6W5c0u7AQ,,FRUTA Y CULTURA,13512 VAN NUYS BLVD,PACOIMA
551,Smoke & More,,4,4,,Tobacco Shops,33.93867493,-118.3086319,LwWYetV8SvQnwz20KVUzwQ,,SMOKE & MORE,10714 S WESTERN AVE #105,LOS ANGELES
552,Target,,161,3,$$,"Department Stores, Furniture Stores, Electronics",34.42068,-118.561229,IbSNJ8usYjWPKrRQTLAchA,,TARGET STORES #257,24425 W MAGIC MOUNTAIN PKWY,VALENCIA
