,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city
366,,,,,,,,,,,VIDA SALUDABLE,1114 SAN FERNANDO RD,SAN FERNANDO
367,,,,,,,,,,,R E I,214 N SANTA ANITA AVE,ARCADIA
368,,,,,,,,,,,#748 THINK BLUE BBQ,1000 VIN SCULLY AVE,LOS ANGELES
369,Eaton Canyon Golf Course,,53,3.5,,Golf,34.165175,-118.079423,eL8znKGfIpgQvqd2hffPPA,,EATON CANYON GOLF COURSE,1150 SIERRA MADRE VILLA AVE,PASADENA
370,Aloha Café,,691,4,$$,"Breakfast & Brunch, Hawaiian, Salad",34.0472167,-118.238885,kLMwIMioGwempP4oCuQp0A,,ALOHA CAFE,410 E 2ND ST,LOS ANGELES
371,7-Eleven,,14,2.5,$,"Convenience Stores, Gas Stations, Coffee & Tea",34.1074777,-117.9169558,HtJ745lxUzoi5KAKUa97pg,,7-ELEVEN,803 W ARROW HWY,AZUSA
372,,,,,,,,,,,CASA CAMACHO #3,9142 SEPULVEDA BLVD,NORTH HOLLYWOOD
373,,,,,,,,,,,CENTENNIAL MARKET,22847 W AVENUE D,LANCASTER
374,Los 3 Migueles Market,,1,3,,Grocery,34.00822,-118.25687,cymMw0rzT33auSa97scojw,,LOS 3 MIGUELES MARKET,4151 S CENTRAL AVE,LOS ANGELES
375,Norah,,594,4,$$,"American (New), Venues & Event Spaces, Breakfast & Brunch",34.0908388,-118.3697416,i7DTjyOXM4sSHNzU9Ghvuw,,NORAH RESTAURANT,8279 SANTA MONICA BLVD,WEST HOLLYWOOD
376,7-Eleven,,3,2,$,"Coffee & Tea, Convenience Stores",33.91595969,-118.2384762,DyiLaDeyRwWpR-HjmQAkYg,,7-ELEVEN,2614 N WILMINGTON AVE,COMPTON
377,CVS Pharmacy,,51,3,$$,"Drugstores, Pharmacy, Convenience Stores",34.040625,-118.4712934,psW54MZqazNSpvz6Ezx_OA,,CVS # 03903,3202 WILSHIRE BLVD,SANTA MONICA
378,,,,,,,,,,,LIVING FISH CENTER,4356 BEVERLY BLVD,LOS ANGELES
379,,,,,,,,,,,GRACE TRADING GROUP,133 W GARVEY AVE UNIT A,MONTEREY PARK
380,Tropical Club,,6,3.5,$$,"Dance Clubs, Adult Entertainment",34.052187,-118.243425,r6VMOd11EbF3We2lCBd3SQ,,TROPICAL CLUB,1721 S FLOWER ST,LOS ANGELES
381,,,,,,,,,,,ELA SERVICE CENTER,133 N SUNOL DR,LOS ANGELES
382,French Quarter Creole Bar & Grill,,273,3.5,$$,"Bars, Cajun/Creole, Southern",33.8824293,-118.1249051,fbVSk0MHk7stJRFC9_kKjg,,THE FRENCH QUARTER BAR & GRILL,16728 BELLFLOWER BLVD,BELLFLOWER
383,Okami Sushi,,158,4,$$,Sushi Bars,34.6751249,-118.167645,nLayAlLTLwCpZAjtZQZxYg,,OKAMI SUSHI RESTAURANT,2073 W AVENUE K,LANCASTER
384,New Pagoda Catering,,11,3,$,"Chinese, Korean, Caterers",33.8225064,-118.3338783,u1UrdJ3VcAaW2JnJ_k_eVA,,NEW PAGODA CATERING,2760 SEPULVEDA BLVD,TORRANCE
385,Urth Caffé- Melrose,,2867,4,$$,"Coffee & Tea, Breakfast & Brunch, Bakeries",34.08215311,-118.3789355,aEwYN9SQPi0BYnpe2-xUug,,URTH CAFFE,8565 MELROSE AVE,WEST HOLLYWOOD
386,McConnell's Fine Ice Creams,,326,4.5,$$,Ice Cream & Frozen Yogurt,34.1449236,-118.3949906,hJbcsUYTkD7pSJpdPr8GFA,,McCONNELL'S FINE ICE CREAM,12073 VENTURA PL,STUDIO CITY
387,Midwest Medical Pharmacy,,18,4,$$,Drugstores,34.077171,-118.381568,mihqwJ_6BOD6bVjlQ3L48Q,,MID-WEST MEDICAL PHARMACY,8733 W BEVERLY BLVD STE 100,WEST HOLLYWOOD
388,,,,,,,,,,,G T MINI MARKET,13151 VAN NUYS BLVD,PACOIMA
389,,,,,,,,,,,KFC,5130 RODEO RD,LOS ANGELES
390,,,,,,,,,,,ALPHA ENERGY,9706 TELEGRAPH RD,DOWNEY
391,,,,,,,,,,,WALMART STORE # 5954(BAKERY),2753 E EASTLAND CENTER DR #5555,WEST COVINA
392,Burger King,,42,2,$,"Fast Food, Burgers",33.8317776,-118.06525,vz4jyUHp0kMTzfI77ECs0A,,BURGER KING #3147,12513 CARSON ST,HAWAIIAN GARDENS
393,Rite Aid,,17,2,$$,"Drugstores, Convenience Stores",33.89545047,-118.2085186,fecMcV0aVdGbRsVYSvMumg,,RITE AID #6313,107 S LONG BEACH BLVD,COMPTON
394,CS Earth Origins,,3,4.5,,"Vitamins & Supplements, Health Markets",34.2013149,-118.5337299,xR6mPGwXxNxL3b37qReqxw,,C.S. EARTH ORIGINS,18363 SHERMAN WAY,RESEDA
395,,,,,,,,,,,BEACHFRONT CAFE,4142 VIA MARINA,MARINA DEL REY
396,George's Liquor Store,,1,5,$$,"Beer, Wine & Spirits",34.06651306,-118.2549362,8pIluaZZd_oRq01lw7ef5g,,ECHO PARK LIQUOR,1300 W TEMPLE ST,LOS ANGELES
397,Subway,,14,3,$,Sandwiches,34.6959748,-118.1706828,Twvr7PdXCsjIomJCgPVojQ,,SUBWAY,44764 VALLEY CENTRAL WAY,LANCASTER
398,Kim's Dairy & General Store,,3,3,$,Grocery,34.10502,-117.78476,DCLY1mPkqHinNDTBWcFFqg,,KIM'S DAIRY AND GENERDR STOR,1300 BONITA AVE,LA VERNE
399,B&B Pharmacy,,43,4,$,"Drugstores, Medical Supplies, Pharmacy",33.9018951,-118.1144459,lGXFwHZkIDIHqSduCM1Z2g,,B & B PHARMACY,10244 E ROSECRANS AVE,BELLFLOWER
400,Starbucks,,73,3,$$,Coffee & Tea,34.675236,-118.147573,fHtsHykMdFF14Zu7uI4XPw,,STARBUCKS,855 W AVE K #105,LANCASTER
401,Walgreens,,24,3.5,$$,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",34.0481597,-118.2503113,UbryHzvREoNNXG1y3cCTzA,,WALGREENS #12881,460 S BROADWAY,LOS ANGELES
402,Lima Limón Peruvian Restaurant,,614,4,$$,Peruvian,34.4337285,-118.5304172,Mw0iIcNJEB9g-2ReBeFeUw,,LIMA LIMON RESTAURANT,26845 BOUQUET CANYON RD,SANTA CLARITA
403,Don Chente Bar and Grill,,231,2.5,$$,"Mexican, Lounges",33.974447,-118.232703,z4faRcfnr2KrOQ5EfSZLJA,,DON CHENTE BAR & GRILL,2144 E FLORENCE AVE,HUNTINGTON PARK
404,,,,,,,,,,,WATER NH,15439 PARTHENIA ST,NORTH HILLS
405,,,,,,,,,,,URBASHI MARKET,2007 E 1ST ST,LOS ANGELES
406,,,,,,,,,,,AFC SUSHI AT RALPH'S #759,10861 WEYBURN AVE,LOS ANGELES
407,,,,,,,,,,,COAST LIQUOR,400 PACIFIC COAST HWY,HERMOSA BEACH
408,Dollar Tree,,33,2.5,$,Discount Store,33.983145,-118.100736,IrXYxjHub6JuixBZTV91UQ,,DOLLAR TREE #4358,8790 WASHINGTON BLVD,PICO RIVERA
409,Ross Dress for Less,,56,2,$,"Women's Clothing, Department Stores, Home Decor",33.98336069,-118.100914,5dXcLN4smR5pQSqL05MjMw,,ROSS DRESS FOR LESS #608,8770 E WASHINGTON BLVD,PICO RIVERA
410,,,,,,,,,,,CANDY4LESS,8815 ALONDRA BLVD,PARAMOUNT
411,,,,,,,,,,,CITY OF BELL GARDENS SENIOR,6722 CLARA ST,BELL GARDENS
412,,,,,,,,,,,AJITO,11314 SOUTH ST,CERRITOS
413,Quick Stop Liquor,,10,1,$,"Beer, Wine & Spirits, Convenience Stores",34.10152817,-118.3007507,XBPAb5hjQH9iIodrD9Vs0A,,QUICK STOP LIQUOR,5102 HOLLYWOOD BLVD,LOS ANGELES
414,Tasty Donuts and Cafe,,142,4,$,"Donuts, Coffee & Tea, Sandwiches",34.091073,-118.367701,lH5_ACeOSEOKdVMWeHnZcw,,TASTY DONUT,8205 SANTA MONICA BLVD # 8,WEST HOLLYWOOD
415,,,,,,,,,,,HOWLIN RAY'S,727 N BROADWAY # 128,LOS ANGELES
416,CVS Pharmacy,,26,2,$$,"Drugstores, Pharmacy, Convenience Stores",34.044669,-117.750262,j1gvVlwXioKQ7apbSiCa-A,,CVS/PHARMACY #8781,1485 S GAREY AVE,POMONA
417,GNC,,23,4,$$$,"Health Markets, Vitamins & Supplements",34.1237346,-118.0581768,3aU6Lk6HyRg7Z4ZHUnCdIQ,,GNC,815 W NAOMI AVE UNIT I,ARCADIA
418,,,,,,,,,,,CULVER PETROLEUM,6300 W SLAUSON AVE,CULVER CITY
419,Poke Tiki,,582,4.5,$$,Poke,34.1689865,-118.5362807,kdlaAciquO72Vxj9Ssgi0Q,,POKE TIKI,18509 VENTURA BLVD,TARZANA
420,Farmer Boys Market,,1,3,,"Convenience Stores, Grocery, Wholesale Stores",33.8965649,-118.1684675,6ZDbTfGKX2ggrbyfEkLjgA,,FARMER BOYS MARKET,7507 E SOMERSET BLVD,PARAMOUNT
421,Oh My Poki,,167,4.5,$,"Asian Fusion, Seafood, Hawaiian",34.0445344,-118.2383233,Eyw8qIh5LjbBXAYqdekk1A,,OH MY POKI,333 S ALAMEDA ST # 100,LOS ANGELES
422,,,,,,,,,,,LMU C-LION LEAVEY,1 LMU DR MS 8420,LOS ANGELES
423,House of Cookies,,27,3.5,$,Bakeries,34.1692649,-118.0999359,E-XRHJh77fy2jnNBDOI30A,,HOUSE OF COOKIES,2451 E WASHINGTON BLVD,PASADENA
424,,,,,,,,,,,JAN-ETTE'S LIQUOR,4028 W JEFFERSON BLVD,LOS ANGELES
425,Rodriguez Market,,2,4,,"Grocery, Specialty Food",34.09199524,-118.2036438,431GydFI55EZY54qUSSiGA,,NEIGHBORHOOD MARKET,4300 N GRIFFIN AVE,LOS ANGELES
426,Compton Mkt & Liquor,,1,5,,Grocery,34.0067482,-118.2477417,v8cNn-OOCNOiRRN63Id3iA,,COMPTON MARKET & LIQUOR,4187 COMPTON AVE,LOS ANGELES
427,Giant Dollar Store - Los Angeles,,13,3,$,Discount Store,34.05198,-118.28288,jpiPydPLi_5cXh8fRHlOLg,,GIANT DOLLAR,2300 W OLYMPIC BLVD,LOS ANGELES
428,Mariscos El Rey 1,,32,3.5,$,"Mexican, Latin American, Seafood",33.92938614,-118.2151108,QT5KAoTJYKPzUw-CjsCL9A,,MARISCOS EL REY,3100 E IMPERIAL HWY # 3002,LYNWOOD
429,,,,,,,,,,,YOGURTLAND CENTRAL /  SLAUSON,5857 S CENTRAL AVE #120,LOS ANGELES
430,Burger King,,63,1.5,$,"Fast Food, Burgers",34.09782591,-118.2970597,LF4t6NHwFLQc1d9uO8TLGg,,BURGER KING,4918 W SUNSET BLVD,LOS ANGELES
431,The Sipp Snoballs,,16,4,$,"Shaved Ice, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",33.9602999,-118.31023,OOLlTg7FgU7S_wCoZWzV7w,,THE SIPP,1855 MANCHESTER AVE # 112,LOS ANGELES
432,Carl's Jr,,34,2,$,"Fast Food, Burgers",34.37930179,-118.54122,4TN__IEvRINSLxXodvstvw,,CARL'S JR 113,23320 LYONS AVE,NEWHALL
433,,,,,,,,,,,ARCO AM/PM,3834 E 3RD ST,LOS ANGELES
434,Target,,103,3.5,$$,"Department Stores, Furniture Stores, Electronics",34.034637,-117.756546,V_nHQ9qbNl-uuy1Ru75sgg,,TARGET #T2831 - STARBUCKS,701 RIO RANCHO RD,POMONA
435,Taco Bell,,25,2.5,$,"Fast Food, Mexican",33.90204,-118.045847,FxmbVTLR0Sb0cci9nTZ_aw,,TACO BELL,13410 E ROSECRANS AVE,NORWALK
436,Starbucks,,24,2,,Coffee & Tea,34.13808916,-118.3551511,XLLeA3_qS-UiAjrkqVMaug,,STARBUCKS,100 UNIVERSAL CITY PLZ,UNIVERSAL CITY
437,J & J Liquor,,21,2.5,$$$,"Beer, Wine & Spirits, Convenience Stores",34.18042,-118.5531,EHVCCq6BLMPelbfHc4EazQ,,J & J LIQUOR,6042 TAMPA AVE,TARZANA
438,Centinela Cafe,,230,4,$,"Diners, Breakfast & Brunch, Burgers",33.98959,-118.41864,OEDFnMaC_fuWPqh7Olxq1g,,CENTINELA CAFE,4800 S CENTINELA AVE,LOS ANGELES
439,Catch One,,211,3,$$,Dance Clubs,34.0477278,-118.32412,hipcuOGfUQjDVQsPQuzYkA,,CATCH ONE KITCHEN BAR,4061 W PICO BLVD,LOS ANGELES
440,Trader Joe's,,185,4,$$,Grocery,33.9004749,-118.3804345,r2V-Q6bD6C-E-SM9Dzpa-Q,,TRADER JOE'S #106,1800 ROSECRANS AVE STE A,MANHATTAN BEACH
441,Chevron,,8,2.5,,Gas Stations,34.16920526,-118.6142086,uYDn7lQg5AicvyiddfTiIA,,B S MAC CHEVRON,22351 VENTURA BLVD,WOODLAND HILLS
442,Dollar Tree,,17,2,$,Discount Store,33.901365,-118.298846,8fjBCFJ5j4M3NFLY1rR-Sg,,DOLLAR TREE #5460,1310 ROSECRANS AVE,GARDENA
443,,,,,,,,,,,DISCOUNT MARKET,4233 W CENTURY BLVD STE 17,INGLEWOOD
444,Santa Fe Outlets,,53,3.5,$,"Outlet Stores, Electronics, Furniture Stores",34.06247,-117.73334,lJh3eGDvvdz7cpBGPGRwPQ,,SANTA FE OUTLETS,896 E HOLT AVE,POMONA
445,,,,,,,,,,,"WABASH, INC.",3025 WABASH AVE,LOS ANGELES
446,Las Americas Bakery,,20,3.5,$,Bakeries,34.2013349,-118.4097549,cSyRKm8k7-CPxxmn_45u-w,,LAS AMERICAS,12721 SHERMAN WAY,NORTH HOLLYWOOD
447,Chevron,,1,5,,Gas Stations,34.07493006,-118.0124502,IQZiHfPurnSXLZF6wLsMsw,,RAMIREZ CHEVRON AUTO CARE,12004 E RAMONA BLVD,EL MONTE
448,Diana's Mini Market,,1,5,,Grocery,33.99271,-118.2479049,4dYqGl0VSXmfjxctuEw6Qg,,DAVID'S MINI-MARKET,5430 COMPTON AVE,LOS ANGELES
449,,,,,,,,,,,HAPPY MARKET,8609 LONG BEACH BLVD,SOUTH GATE
450,Bert's Mega Mall,,1067,3,,"Motorcycle Dealers, Motorcycle Repair, Motorsport Vehicle Dealers",34.10081082,-117.9082975,Ay7jewRLI5uJhfyM3WlaDw,,BERT'S MEGA BREW,1151 N AZUSA AVE,COVINA
451,El Tropical,,5,3,$,"Desserts, Mexican",34.26428371,-118.4249388,YGFoqFsPp4urIsMYQSJofA,,EL TROPICAL,13405 VAN NUYS BLVD STE B,PACOIMA
452,New Big Save,,3,4.5,$,Shopping,34.14202,-118.23418,yi32oYa5_O4NhzKVYDUs5Q,,NEW BIG SAVE 99 CENTS & UP,317 S VERDUGO RD,GLENDALE
453,Lee's Sandwiches,,485,3,$,"Vietnamese, Sandwiches, Coffee & Tea",34.0809309,-118.0779648,8VOXi7kO-MJ2QreLDK9CAg,,LEE'S SANDWICHES,8779 E VALLEY BLVD,ROSEMEAD
454,Chuck E. Cheese,,189,2,$$,"Pizza, Arcades, Kids Activities",33.87676,-118.3436951,yJDuyq-HS5EnF7o-Km0FQQ,,CHUCK E CHEESE'S # 465,16920 S PRAIRIE AVE,TORRANCE
455,Jack in the Box,,53,2.5,$,"Fast Food, Burgers, Tacos",34.2009099,-118.4140804,gwVnZEROMKAaRjG23GLQMQ,,JACK IN THE BOX #3183,12900 SHERMAN WAY,NORTH HOLLYWOOD
456,Royal Donuts,,11,2.5,$,Donuts,33.825016,-118.276032,BM-20WZlAb7evTzrfpd1Qw,,ROYAL DONUT,22222 S MAIN ST # 100,CARSON
457,Walgreens,,48,3,$$,"Drugstores, Convenience Stores, Cosmetics & Beauty Supply",33.92053814,-118.3968969,F9k17wuC0v-TCSnDb0dw6w,,WALGREENS #09882,331 N PACIFIC COAST HWY,EL SEGUNDO
458,Cinemark Movies 12,,70,3.5,,"Cinema, Venues & Event Spaces",34.696321,-118.17107,7bWNUeqnCoVab793CjcH1g,,CINEMARK MOVIES 12,44790 VALLEY CENTRAL WAY,LANCASTER
459,Yume House Pho,,98,4,$,Vietnamese,34.05826955,-117.7489428,bHDCIL4Nv9KY_jYzJO4ESA,,YUME HOUSE,200 E 1ST ST,POMONA
460,Don Tony Restaurant & Catering,,37,4,$,Mexican,34.078848,-117.988895,tJsssxrO4B4ImWqLw5pu-A,,TONY'S RESTAURANT,13020 FRANCISQUITO AVE # 17,BALDWIN PARK
461,7-Eleven,,21,3,$,"Convenience Stores, Coffee & Tea",34.27439342,-118.55712,#NAME?,,7-ELEVEN #32709A,11249 TAMPA AVE,PORTER RANCH
462,Drawing Room,,269,4,$,Dive Bars,34.10384,-118.287041,C68nnYFDwiav825MAGfe0w,,THE DRAWING ROOM,1800 N HILLHURST AVE,LOS ANGELES
463,,,,,,,,,,,EL RECREO,3000 WABASH AVE,LOS ANGELES
464,Sushi Sawa,,176,4.5,$$,"Sushi Bars, Japanese",34.1345253,-117.9071503,o-fS9Fjd7tZeIlx90WPJkQ,,SUSHI SAWA,722 N AZUSA AVE,AZUSA
465,,,,,,,,,,,JOE SUPERMARKET,12131 WASHINGTON PL # E,LOS ANGELES
466,Jamba Juice,,50,3,$,Juice Bars & Smoothies,33.774822,-118.375263,Yg4VJ6YEKQO-TGnWiLtOcA,,JAMBA JUICE #326,435 SILVER SPUR RD,PALOS VERDES PENINSULA
467,Walgreens,,23,3,$$,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",33.9228785,-118.098794,myFdB3HoS1VUiBIVomazOA,,WALGREENS #11243,11930 STUDEBAKER RD,NORWALK
468,Citrus On Sunset,,138,4,$,"Cafes, Breakfast & Brunch, Pizza",34.08987,-118.39262,X9EPhqojom3ha6QLq5POCg,,CITRUS ON SUNSET,9200 W SUNSET BLVD # #102,WEST HOLLYWOOD
469,Shakey's Pizza Parlor,,161,2,$$,"Pizza, Buffets",34.30903308,-118.4315678,igPHaZyzXL4O-3eVd8ausQ,,SHAKEYS PIZZA PARLOR,13701 FOOTHILL BLVD,SYLMAR
470,La Tapatia Bakery,,8,3.5,$,"Delis, Bakeries",34.0537529,-117.976724,7e3shhcNYoJtD0WtDmV1kQ,,LA TAPATIA,13734 AMAR RD,LA PUENTE
471,Santa Clarita Soccer Center,,38,3.5,,"Soccer, Amateur Sports Teams",34.4370417,-118.5794014,gq0KUtnUUqkKLdNmh49F-w,,SANTA CLARITA SOCCER CENTER,25385 RYE CANYON RD,SANTA CLARITA
472,Hawthorne Chevron,,4,2,,Gas Stations,33.93064,-118.33907,LihWwmcTCaVdcEcN3g6tyg,,HAWTHORNE CHEVRON,3760 W IMPERIAL HWY,INGLEWOOD
473,Shrine Auditorium and Expo Hall,,375,3,$$,Music Venues,34.023569,-118.28138,hURkUN-V6cNRDc8iq1ILdA,,SHRINE AUDITORIUM NORTH LOBBY BAR,649 W JEFFERSON BLVD,LOS ANGELES
474,The Home Depot,,135,3,$$,"Nurseries & Gardening, Appliances, Hardware Stores",34.0881344,-117.9101465,QTdgRssAgwQdJhXkqKD6mg,,THE HOME DEPOT # 1845,963 W BADILLO ST,COVINA
475,,,,,,,,,,,CHAU AM/PM MARKET,4009 W ROSECRANS AVE,HAWTHORNE
476,The Sugar Doughnuts,,13,5,$,"Donuts, Chinese",34.004094,-118.287601,Kera1mrgd91uNhIAq9MOfw,,SUGAR DONUTS,809 W VERNON AVE,LOS ANGELES
477,Lawrence Liquor & Jr Market,,6,3.5,$$,"Beer, Wine & Spirits, Convenience Stores",34.0544807,-118.2809198,5YnarxzHTVPKfL4k1w6q1A,,LAWRENCE LIABOR MARKET,2301 JAMES M WOOD BLVD,LOS ANGELES
478,Gus's Liquor,,4,3.5,$$,"Beer, Wine & Spirits",34.16568,-118.625701,EySvsFzYMsv5SWlmSc3CWA,,GUS'S LIQUOR,22907 VENTURA BLVD,WOODLAND HILLS
479,Jenny Craig Weight Loss Centers,,6,3,,Weight Loss Centers,34.1125034,-118.1505149,t8FnbUi-iiNCkgHcV_2wvA,,JENNY CRAIG,1143 FAIR OAKS AVE # #170,SOUTH PASADENA
480,Hillcrest Liquors,,6,3.5,$$,"Beer, Wine & Spirits",34.01104736,-118.4196701,#NAME?,,HILLCREST LIQUOR,11300 VENICE BLVD,LOS ANGELES
481,,,,,,,,,,,MEAT MARKET,9616 W PICO BLVD,LOS ANGELES
482,La Brea Valero,,24,2,,Gas Stations,34.0358069,-118.3497408,WPmTbA5NZTPF5YB8gKaZrA,,LA BREA VALERO,2339 S LA BREA AVE,LOS ANGELES
483,Jack in the Box,,63,3,$,"Fast Food, Burgers, Tacos",34.42854724,-118.5366628,28MMx6X2rIugzXnWP81CYQ,,JACK IN THE BOX,26547 BOUQUET CANYON RD,SANTA CLARITA
484,,,,,,,,,,,FOOD AVENUE EXPRESS,3100 BALDWIN PARK BLVD,BALDWIN PARK
485,Shell,,17,2,,Gas Stations,34.0268517,-118.0352783,kI1OZNHyTIGoG5P4tNJ4LA,,PELLISSIER SHELL,2600 PELLISSIER PL,INDUSTRY
486,,,,,,,,,,,NAM KOONG,3514 W 8TH ST,LOS ANGELES
487,Hawthorne Professional Pharmacy,,3,3.5,,Drugstores,33.92760086,-118.3541946,_GWHa1OJcA_dP2z7uqO-lA,,HAWTHORNE PROFESSIONAL PHARM,4477 W 118TH ST STE #100,HAWTHORNE
488,Original Tommy's World Famous Hamburgers,,1259,4,$,"Burgers, Fast Food",34.06953,-118.27647,SAowTowinOSZUBm2U7zggQ,,TOMMY'S HAMBURGERS,2575 W BEVERLY BLVD,LOS ANGELES
489,Save A Lot,,3,3,$,Grocery,33.9739188,-118.290479,akNkUi7KUHHN88H_YW4QKQ,,SAVE A LOT #777,7224 S VERMONT AVE,LOS ANGELES
490,Waffles N Cream,,159,3.5,$,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Sandwiches",33.947902,-118.089297,ep0uA2cHcxrPvW6ZdJt_Ag,,WAFFLES N ' CREAM,11458 TELEGRAPH RD,SANTA FE SPRINGS
491,Ralphs,,27,3,$$,Grocery,33.84710534,-118.0827034,Q3N9hUqBYlN9LDtNt-GPow,,RALPHS GROCERY CO,20137 S PIONEER BLVD,LAKEWOOD
492,,,,,,,,,,,LUXOR LIQUOR MARKET,15331 PARTHENIA ST,NORTH HILLS
493,,,,,,,,,,,M + H MARKET,1701 E COMPTON BLVD,COMPTON
494,McDonald's,,100,1.5,$,"Burgers, Fast Food, Coffee & Tea",34.18623027,-118.3708552,lW8e6s1IfU1STnpLprsq5w,,MCDONALD'S,11000 VICTORY BLVD # B,NORTH HOLLYWOOD
495,,,,,,,,,,,HARRY'S MARKET,4101 S SAN PEDRO ST,LOS ANGELES
496,,,,,,,,,,,#531 EXECUTIVE CLUB,1000 VIN SCULLY AVE,LOS ANGELES
497,Cinemark Downey and XD,,463,3.5,,"Cinema, Venues & Event Spaces",33.9209955,-118.1317434,a1ikRSuE_l95B4lxuQtU5g,,CINEMARK DOWNEY & XD #1134,8840 APOLLO WAY,DOWNEY
498,Trader Vic's,,176,3.5,$$$,"Hawaiian, Lounges",34.0663399,-118.41299,m_ud8ZABI8q6Oq-QrqtH2Q,,TRADER VIC'S LOUNGE,9876 WILSHIRE BLVD,BEVERLY HILLS
499,Big Saver Foods,,2,2.5,$,Grocery,33.98895,-118.24806,uFiZhEVhzkR5t5oCn44e5Q,,BIG SAVER FOOD MARKET,5829 S COMPTON AVE,LOS ANGELES
500,Vincent Chevron,,7,3.5,,"Gas Stations, Food Court",34.0744,-117.92603,6b8TY554cbB0NY1DSnQCwQ,,IEH LLC CHEVRON SERVICE STATION,206 N VINCENT AVE,WEST COVINA
501,Blue Bottle Coffee,,226,4,$$,Coffee & Tea,34.02715055,-118.387689,45NDOLYLP-k-nF89ZWMn2w,,BLUE BOTTLE COFFEE,8830 WASHINGTON BLVD # 103,CULVER CITY
502,El Comalero Pupuseria No 2,,45,2.5,$,Latin American,34.0675712,-118.0425197,Qc9TNxV8snbIqoFpBwt6gA,,EL COMALERO SALVADORENO,3253 SANTA ANITA AVE # #B,SOUTH EL MONTE
503,Ralphs,,165,3,$$,Grocery,33.979895,-118.438981,2pCD-NAGAM1QSc4Iox4jcA,,RALPHS MARKET #279 - STARBUCKS,4700 ADMIRALTY WAY,MARINA DEL REY
504,Ko Ichi Sushi,,114,4,$$,"Japanese, Sushi Bars, Asian Fusion",34.09518,-118.0998134,Hiqu1vm1f7qTwu5GAbX1qg,,KO ICHI JAPANESE RESTAURANT,533 S DEL MAR AVE,SAN GABRIEL
505,Advance Food Market,,20,3,$,Grocery,34.03273773,-118.3620224,UoS83dXOuH2qn7acjfqLMQ,,ADVANCE FOOD MARKET,5469 W ADAMS BLVD,LOS ANGELES
506,Huejucar Meat Market,,22,3.5,$,"Grocery, Mexican, Meat Shops",33.9847006,-118.0956272,3Os1j-FYM0o8TFb1Am1xHw,,HUEJUCAR MEAT MARKET,6660 S ROSEMEAD BLVD,PICO RIVERA
507,,,,,,,,,,,ALBERTSON'S #2543 - BAKERY,2400 W COMMONWEALTH AVE,ALHAMBRA
508,7-Eleven,,25,2.5,$,"Convenience Stores, Coffee & Tea",33.73632813,-118.2926407,eMiWhP0nVqQtaj40UtgkDw,,7-ELEVEN #19003D,837 S GAFFEY ST,SAN PEDRO
509,Bristol Farms - Westchester,,286,3.5,$$$,"Grocery, Specialty Food, Beer, Wine & Spirits",33.961137,-118.419125,vNJ4ogEvcVMP3f0OLZP7ew,,BRISTOL FARMS #2304 BAKERY,8448 LINCOLN BLVD,LOS ANGELES
510,,,,,,,,,,,NARCISO'S MINI MART,11200 S WILMINGTON AVE,LOS ANGELES
511,Vons,,94,3,$$,"Grocery, Pharmacy",33.8568838,-118.1154223,t1977QZ22aeO9le7pJhO-Q,,VONS #2209,5500 N WOODRUFF AVE,LAKEWOOD
512,Rite Aid,,27,2.5,$,"Drugstores, Convenience Stores",34.201983,-118.57258,fSlsPb9xk4hBxkEKn6yRKQ,,RITE AID #05542,20141 SHERMAN WAY,WINNETKA
513,,,,,,,,,,,MATT AND NAT BAKERY GROUP,2325 REDONDO AVE,SIGNAL HILL
514,Lucky Liquor store,,6,1,$$$$,"Beer, Wine & Spirits, Convenience Stores",34.02276117,-117.9593753,hVZy5R4gfD89XZ0lu2mXBw,,LUCKY LIQUOR,15467 E VALLEY BLVD,LA PUENTE
515,99 Cents Only Stores,,22,3.5,$,"Party Supplies, Discount Store",33.997714,-118.074919,YUjtUbPSf0FAHjDSNo_jcA,,99 CENTS ONLY STORES # 031,9535 E WHITTIER BLVD,PICO RIVERA
516,Catalina Island Brew House,,294,4.5,$$,Breweries,33.34343224,-118.3255062,20Q6hLAaPhngZWa3UzLqXg,,CATALINA ISLAND BREW HOUSE,417 CRESCENT AVE,AVALON
517,Moose Lodges,,6,4,$,"Community Service/Non-Profit, Venues & Event Spaces, Karaoke",33.890213,-118.2921602,7WpTxuVcnXblVvfAc0oSrw,,MOOSE LODGE  GARDENA # 2062,15509 S VERMONT AVE,GARDENA
518,Natural Fruit Factory,,123,4.5,$,Juice Bars & Smoothies,34.011329,-118.082237,I6WDPsLCWlsOueCtllYO0g,,NATURAL FRUIT FACTORY,8917 BEVERLY BLVD,PICO RIVERA
519,Pink Taco,,1256,3.5,$$,Mexican,34.09782533,-118.3687303,fCzDsLfL5yvlGragBwV40A,,PINK TACO - 3RD FLOOR,8225 SUNSET BLVD,WEST HOLLYWOOD
520,Aliotta's Via Firenze,,361,4,$$,"Italian, Gluten-Free",33.8377049,-118.36127,hmvDkH5NhM43owyxctB2Vw,,VIA FIRENZE,4485 TORRANCE BLVD,TORRANCE
